hospital_id,KName,lon,lat,Str,PLZ,Ort,Bundesland,Adresse,KV,x_center_m,y_center_m,cell_size_m,rail_length_in_cell_km_1885,rail_segments_hitting_cell_1885,x_min,x_max,y_min,y_max
K000001784,Dietrich-Bonhoeffer-Klinikum Standort Altentreptow,13.2526,53.6976,Am Klosterberg 1 a,17087,Altentreptow,Mecklenburg-Vorpommern,"Dietrich-Bonhoeffer-Klinikum Standort Altentreptow, Am Klosterberg 1 a, 17087 Altentreptow",Mecklenburg-Vorpommern,4535781.409160834,3403725.7290645908,20000,73.41284562305758,5,4525781.409160834,4545781.409160834,3393725.7290645908,3413725.7290645908
K000001785,Dietrich-Bonhoeffer-Klinikum Standort Malchin,12.7554,53.7368,Basedower Str. 33,17139,Malchin,Mecklenburg-Vorpommern,"Dietrich-Bonhoeffer-Klinikum Standort Malchin, Basedower Straße 33, 17139 Malchin",Mecklenburg-Vorpommern,4502801.374694193,3406724.1887035454,20000,65.70755314471407,5,4492801.374694193,4512801.374694193,3396724.1887035454,3416724.1887035454
K000001786,Malteser Krankenhaus St. Johannes,14.1232,51.2643,Nebelschützer Str. 40,1917,Kamenz,Sachsen,"Malteser Krankenhaus St. Johannes, Nebelschützer Straße 40, 1917 Kamenz",Sachsen,4608617.253084188,3136263.0398938726,20000,47.93745440530094,8,4598617.253084188,4618617.253084188,3126263.0398938726,3146263.0398938726
K000001787,Krankenhaus St. Joseph-Stift Dresden GmbH,13.762,51.0473,Wintergartenstr. 15/17,1307,Dresden,Sachsen,"Krankenhaus St. Joseph-Stift Dresden GmbH, Wintergartenstraße 15/17, 1307 Dresden",Sachsen,4584685.189843985,3110788.8901229156,20000,93.44483273447007,17,4574685.189843985,4594685.189843985,3100788.8901229156,3120788.8901229156
K000001788,Diakonissenkrankenhaus Dresden,13.7612,51.063,Holzhofgasse 29,1099,Dresden,Sachsen,"Diakonissenkrankenhaus Dresden, Holzhofgasse 29, 1099 Dresden",Sachsen,4584539.804662265,3112530.6590376385,20000,88.70057528150569,17,4574539.804662265,4594539.804662265,3102530.6590376385,3122530.6590376385
K000001789,Pleißental-Klinik GmbH,12.3671,50.7413,Ronneburger Str. 106,8412,Werdau,Sachsen,"Pleißental-Klinik GmbH, Ronneburger Straße 106, 8412 Werdau",Sachsen,4488059.765366435,3072665.144816471,20000,95.80178965010035,14,4478059.765366435,4498059.765366435,3062665.144816471,3082665.144816471
K000001790,Rudolf Virchow Klinikum Glauchau,12.5512,50.8099,Virchowstr. 18,8371,Glauchau,Sachsen,"Rudolf Virchow Klinikum Glauchau, Virchowstraße 18, 8371 Glauchau",Sachsen,4500782.7835748475,3080728.824967298,20000,81.01021617689177,8,4490782.7835748475,4510782.7835748475,3070728.824967298,3090728.824967298
K000001791,Paracelsus Klinik - Reichenbach,12.3102,50.6134,Plauensche Str. 37,8468,Reichenbach,Sachsen,"Paracelsus Klinik - Reichenbach, Plauensche Straße 37, 8468 Reichenbach",Sachsen,4484491.029748743,3058315.476159611,20000,125.67888197473324,17,4474491.029748743,4494491.029748743,3048315.476159611,3068315.476159611
K000001792,Zeisigwaldkliniken Bethanien Chemnitz,12.9629,50.8395,Zeisigwaldstr. 101,9130,Chemnitz,Sachsen,"Zeisigwaldkliniken Bethanien Chemnitz, Zeisigwaldstraße 101, 9130 Chemnitz",Sachsen,4529645.808878983,3085112.238965046,20000,129.42989182583213,20,4519645.808878983,4539645.808878983,3075112.238965046,3095112.238965046
K000001793,Haus Olbernhau,13.348,50.6543,Krankenhausstr. 1,9526,Olbernhau,Sachsen,"Haus Olbernhau, Krankenhausstraße 1, 9526 Olbernhau",Sachsen,4557679.159113843,3065697.99572015,20000,40.70877499716688,5,4547679.159113843,4567679.159113843,3055697.99572015,3075697.99572015
K000001794,DIAKOMED Diakoniekrankenhaus Chemnitzer Land gGmbH,12.7918,50.8825,Limbacher Str. 19b,9232,Hartmannsdorf,Sachsen,"DIAKOMED Diakoniekrankenhaus Chemnitzer Land gGmbH, Limbacher Straße 19b, 9232 Hartmannsdorf",Sachsen,4517422.655759767,3089418.9940661993,20000,128.8338066122622,21,4507422.655759767,4527422.655759767,3079418.9940661993,3099418.9940661993
K000001795,"Heinrich-Braun-Klinikum gemeinnützige GmbH, Standort Zwickau",12.4319,50.7221,Karl-Keil-Str. 35,8060,Zwickau,Sachsen,"Heinrich-Braun-Klinikum gemeinnützige GmbH, Standort Zwickau, Karl-Keil-Straße 35, 8060 Zwickau",Sachsen,4492701.592484177,3070680.240037655,20000,96.56531221442778,12,4482701.592484177,4502701.592484177,3060680.240037655,3080680.240037655
K000001796,"Heinrich-Braun-Klinikum gemeinnützige GmbH, Standort Kirchberg",12.5621,50.6268,Schneeberger Str. 36,8107,Kirchberg,Sachsen,"Heinrich-Braun-Klinikum gemeinnützige GmbH, Standort Kirchberg, Schneeberger Straße 36, 8107 Kirchberg",Sachsen,4502258.0958389575,3060398.254047778,20000,86.54556220590715,15,4492258.0958389575,4512258.0958389575,3050398.254047778,3070398.254047778
K000001797,Klinikum Obergöltzsch Rodewisch,12.4116,50.5228,Stiftstr. 10,8228,Rodewisch,Sachsen,"Klinikum Obergöltzsch Rodewisch, Stiftstraße 10, 8228 Rodewisch",Sachsen,4491993.116743526,3048473.5106170103,20000,108.55871005434742,13,4481993.116743526,4501993.116743526,3038473.5106170103,3058473.5106170103
K000001798,Kreiskrankenhaus Stollberg gGmbH,12.7897,50.719,Jahnsdorfer Str. 7,9366,Stollberg,Sachsen,"Kreiskrankenhaus Stollberg gGmbH, Jahnsdorfer Straße 7, 9366 Stollberg",Sachsen,4517963.5131295165,3071236.487740391,20000,106.2666925836028,12,4507963.5131295165,4527963.5131295165,3061236.487740391,3081236.487740391
K000001799,Deutsches Rotes Kreuz Krankenhaus Lichtenstein Gemeinnützige GmbH,12.6356,50.7482,Hartensteiner Str. 42,9350,Lichtenstein,Sachsen,"Deutsches Rotes Kreuz Krankenhaus Lichtenstein Gemeinnützige GmbH, Hartensteiner Straße 42, 9350 Lichtenstein",Sachsen,4506972.948244691,3074079.7630662997,20000,85.83703578579922,11,4496972.948244691,4516972.948244691,3064079.7630662997,3084079.7630662997
K000001800,Sächsisches Krankenhaus Rodewisch,12.3934,50.5292,Bahnhofstr. 1,8228,Rodewisch,Sachsen,"Sächsisches Krankenhaus Rodewisch, Bahnhofstraße 1, 8228 Rodewisch",Sachsen,4490680.131316768,3049142.767204086,20000,110.60254687801054,18,4480680.131316768,4500680.131316768,3039142.767204086,3059142.767204086
K000001801,COLLM KLINIK OSCHATZ GmbH,13.1136,51.2928,Parkstr. 1,4758,Oschatz,Sachsen,"COLLM KLINIK OSCHATZ GmbH, Parkstraße 1, 4758 Oschatz",Sachsen,4538114.329346138,3135943.1984190596,20000,74.00423295385586,12,4528114.329346138,4548114.329346138,3125943.1984190596,3145943.1984190596
K000001802,HELIOS Klinik Leisnig,12.9204,51.1553,Colditzer Str. 48,4703,Leisnig,Sachsen,"HELIOS Klinik Leisnig, Colditzer Straße 48, 4703 Leisnig",Sachsen,4525259.745510098,3120100.0214809063,20000,74.41713551124845,12,4515259.745510098,4535259.745510098,3110100.0214809063,3130100.0214809063
K000001803,Klinikum St. Georg gGmbH,12.3767,51.3853,Delitzscher Str. 141,4129,Leipzig,Sachsen,"Klinikum St. Georg gGmbH, Delitzscher Straße 141, 4129 Leipzig",Sachsen,4486419.969596878,3144298.88998671,20000,134.49655359247302,31,4476419.969596878,4496419.969596878,3134298.88998671,3154298.88998671
K000001804,"Muldentalkliniken GmbH, Gemeinnützige Gesellschaft Standort Wurzen",12.7321,51.3785,Kutusowstr. 70,4808,Wurzen,Sachsen,"Muldentalkliniken GmbH, Gemeinnützige Gesellschaft Standort Wurzen, Kutusowstraße 70, 4808 Wurzen",Sachsen,4511171.822213303,3144407.831140355,20000,70.5604660801933,13,4501171.822213303,4521171.822213303,3134407.831140355,3154407.831140355
K000001805,"Muldentalkliniken GmbH, Gemeinnützige Gesellschaft Standort Grimma",12.7183,51.238,Kleiststr. 5,4668,Grimma,Sachsen,"Muldentalkliniken GmbH, Gemeinnützige Gesellschaft Standort Grimma, Kleiststraße 5, 4668 Grimma",Sachsen,4510791.406824902,3128749.9439974874,20000,96.2395545566856,13,4500791.406824902,4520791.406824902,3118749.9439974874,3138749.9439974874
K000001806,Fachkrankenhaus Hubertusburg gGmbH,12.9419,51.2745,Hubertusburg Gebäude 63,4779,Wermsdorf,Sachsen,"Fachkrankenhaus Hubertusburg gGmbH, Hubertusburg Gebäude 63, 4779 Wermsdorf",Sachsen,4526230.894683437,3133412.4837329234,20000,58.7132943894973,11,4516230.894683437,4536230.894683437,3123412.4837329234,3143412.4837329234
K000001807,MEDICLIN Waldkrankenhaus Bad Düben,12.5829,51.5987,Gustav-Adolf-Str. 15 a,4849,Bad Düben,Sachsen,"MEDICLIN Waldkrankenhaus Bad Düben, Gustav-Adolf-Straße 15 a, 4849 Bad Düben",Sachsen,4499926.826827211,3168516.0006605717,20000,24.439529547406377,2,4489926.826827211,4509926.826827211,3158516.0006605717,3178516.0006605717
K000001808,Kreiskrankenhaus Weißwasser gGmbH,14.6303,51.5027,Karl-Liebknecht-Str. 1,2943,Weißwasser,Sachsen,"Kreiskrankenhaus Weißwasser gGmbH, Karl-Liebknecht-Str. 1, 2943 Weißwasser",Sachsen,4642262.603429329,3164860.451026867,20000,39.021280400708335,3,4632262.603429329,4652262.603429329,3154860.451026867,3174860.451026867
K000001809,Lausitzer Seenland Klinikum GmbH,14.2707,51.4425,Maria-Grollmuß-Str. 10,2977,Hoyerswerda,Sachsen,"Lausitzer Seenland Klinikum GmbH, Maria-Grollmuß-Straße 10, 2977 Hoyerswerda",Sachsen,4617737.635374962,3156651.187613749,20000,129.10924786640396,14,4607737.635374962,4627737.635374962,3146651.187613749,3166651.187613749
K000001810,"ELBLANDKLINIKEN Stiftung & Co. KG, ELBLANDKLINIKUM Riesa",13.311,51.2959,Weinbergstr. 8,1589,Riesa,Sachsen,"ELBLANDKLINIKEN Stiftung & Co. KG, ELBLANDKLINIKUM Riesa, Weinbergstraße 8, 1589 Riesa",Sachsen,4551853.09415122,3136892.9764150553,20000,69.01094532713188,8,4541853.09415122,4561853.09415122,3126892.9764150553,3146892.9764150553
K000001811,Oberlausitz-Kliniken gGmbH / Krankenhaus Bischofswerda,14.1792,51.1359,Kamenzer Str. 55,1877,Bischofswerda,Sachsen,"Oberlausitz-Kliniken gGmbH / Krankenhaus Bischofswerda, Kamenzer Straße 55, 1877 Bischofswerda",Sachsen,4613332.000825565,3122219.925757608,20000,62.05234857752845,11,4603332.000825565,4623332.000825565,3112219.925757608,3132219.925757608
K000001812,Klinikum Oberlausitzer Bergland gemeinnützige GmbH Standort Zittau,14.8197,50.8992,Görlitzer Str. 8,2763,Zittau,Sachsen,"Klinikum Oberlausitzer Bergland gemeinnützige GmbH, Görlitzer Straße 8, 2763 Zittau",Sachsen,4659790.08005628,3098693.455904064,20000,55.46817889020577,10,4649790.08005628,4669790.08005628,3088693.455904064,3108693.455904064
K000001813,Klinikum Oberlausitzer Bergland gemeinnützige GmbH Standort Ebersbach-Neugersdorf,14.5697,51.0049,Röntgenstr. 23,2730,Ebersbach-Neugersdorf,Sachsen,"Klinikum Oberlausitzer Bergland gemeinnützige GmbH, Röntgenstraße 23, 2730 Ebersbach-Neugersdorf",Sachsen,4641513.874365036,3109304.956636605,20000,76.42238506276009,14,4631513.874365036,4651513.874365036,3099304.956636605,3119304.956636605
K000001814,Malteser Krankenhaus St. Carolus,14.9384,51.1449,Carolusstr. 212,2827,Görlitz,Sachsen,"Malteser Krankenhaus St. Carolus, Carolusstraße 212, 2827 Görlitz",Sachsen,4666284.09205538,3126531.198945722,20000,52.25568062591775,10,4656284.09205538,4676284.09205538,3116531.198945722,3136531.198945722
K000001815,EKA Erzgebirgsklinikum Annaberg gGmbH,13.0072,50.5923,Chemnitzer Str. 15,9456,Annaberg-Buchholz,Sachsen,"EKA Erzgebirgsklinikum Annaberg gGmbH, Chemnitzer Straße 15, 9456 Annaberg-Buchholz",Sachsen,4533884.496585144,3057760.644304157,20000,126.74701235094615,16,4523884.496585144,4543884.496585144,3047760.644304157,3067760.644304157
K000001816,Haus Zschopau,13.0793,50.7352,Alte Marienberger Str. 52,9405,Zschopau,Sachsen,"Haus Zschopau, Alte Marienberger Str. 52, 9405 Zschopau",Sachsen,4538321.892879415,3073856.8131282907,20000,91.18327752027774,10,4528321.892879415,4548321.892879415,3063856.8131282907,3083856.8131282907
K000001817,Paracelsus Klinik Zwickau,12.4722,50.7219,Werdauer Str. 68,8060,Zwickau,Sachsen,"Paracelsus Klinik Zwickau, Werdauer Straße 68, 8060 Zwickau",Sachsen,4495546.438081107,3070753.303223853,20000,98.26433346450033,11,4485546.438081107,4505546.438081107,3060753.303223853,3080753.303223853
K000001818,Helios Park-Klinikum Leipzig,12.4369,51.3083,Strümpellstr. 41,4289,Leipzig,Sachsen,"Helios Park-Klinikum Leipzig, Strümpellstraße 41, 4289 Leipzig",Sachsen,4490893.066087871,3135874.358990287,20000,144.75930974005314,33,4480893.066087871,4500893.066087871,3125874.358990287,3145874.358990287
K000001819,"ELBLANDKLINIKEN Stiftung & Co. KG, ELBLANDKLINIKUM Radebeul",13.6507,51.1089,Heinrich-Zille-Str. 13,1445,Radebeul,Sachsen,"ELBLANDKLINIKEN Stiftung & Co. KG, ELBLANDKLINIKUM Radebeul, Heinrich-Zille-Straße 13, 1445 Radebeul",Sachsen,4576551.13898312,3117239.183534493,20000,98.63988315088473,18,4566551.13898312,4586551.13898312,3107239.183534493,3127239.183534493
K000001820,Sächsisches Krankenhaus Arnsdorf,13.997,51.0952,Hufelandstr. 15,1477,Arnsdorf,Sachsen,"Sächsisches Krankenhaus Arnsdorf, Hufelandstraße 15, 1477 Arnsdorf",Sachsen,4600848.58644819,3116984.9280464957,20000,69.21649584061636,7,4590848.58644819,4610848.58644819,3106984.9280464957,3126984.9280464957
K000001821,Helios Klinikum Pirna,13.9533,50.9589,Struppener Str. 13,1796,Pirna,Sachsen,"Helios Klinikum Pirna, Struppener Straße 13, 1796 Pirna",Sachsen,4598607.622564492,3101674.1402536645,20000,109.56492577263488,16,4588607.622564492,4608607.622564492,3091674.1402536645,3111674.1402536645
K000001822,Sächsisches Krankenhaus Großschweidnitz,14.644,51.0754,Dr.-Max-Krell-Park 41,2708,Großschweidnitz,Sachsen,"SKH, Dr.-Max-Krell-Park 41, 2708 Großschweidnitz",Sachsen,4646221.836449377,3117462.9756793748,20000,103.63762272570811,14,4636221.836449377,4656221.836449377,3107462.9756793748,3127462.9756793748
K000001823,Städtisches Klinikum Dresden - Standort Friedrichstadt,13.7178,51.0584,Friedrichstr. 41,1067,Dresden,Sachsen,"Städtisches Klinikum Dresden - Standort Friedrichstadt, Friedrichstraße 41, 1067 Dresden",Sachsen,4581527.778785716,3111863.9413323835,20000,95.230490486425,19,4571527.778785716,4591527.778785716,3101863.9413323835,3121863.9413323835
K000001824,Orthopädisches Zentrum Martin-Ulbrich-Haus Rothenburg gGmbH,14.9632,51.3277,Horkaer Str. 15-21,2929,Rothenburg,Sachsen,"Orthopädisches Zentrum Martin-Ulbrich-Haus Rothenburg gGmbH, Horkaer Straße 15-21, 2929 Rothenburg",Sachsen,4666639.5794815915,3146946.176571769,20000,33.69291121339679,2,4656639.5794815915,4676639.5794815915,3136946.176571769,3156946.176571769
K000001825,Kreiskrankenhaus Freiberg,13.3518,50.9208,Donatsring 20,9599,Freiberg,Sachsen,"Kreiskrankenhaus Freiberg, Donatsring 20, 9599 Freiberg",Sachsen,4556599.4602007875,3095329.972256685,20000,89.8948103586984,11,4546599.4602007875,4566599.4602007875,3085329.972256685,3105329.972256685
K000001826,Sächsisches Krankenhaus Altscherbitz,12.2336,51.3936,Leipziger Str. 59,4435,Schkeuditz,Sachsen,"Sächsisches Krankenhaus Altscherbitz, Leipziger Straße 59, 4435 Schkeuditz",Sachsen,4476435.647317052,3144907.624140777,20000,83.87959724131076,19,4466435.647317052,4486435.647317052,3134907.624140777,3154907.624140777
K000001827,"Helios Weißeritztal Kliniken, Klinikum Freital",13.6452,50.9919,Bürgerstr. 7,1705,Freital,Sachsen,"Helios Weißeritztal Kliniken, Klinikum Freital, Bürgerstraße 7, 1705 Freital",Sachsen,4576811.940388086,3104217.5511329803,20000,83.5804597741406,16,4566811.940388086,4586811.940388086,3094217.5511329803,3114217.5511329803
K000001828,"Helios Weißeritztal-Kliniken, Klinik Dippoldiswalde",13.6676,50.9013,Rabenauer Str. 9,1744,Dippoldiswalde,Sachsen,"Helios Weißeritztal-Kliniken, Klinik Dippoldiswalde, Rabenauer Str. 9, 1744 Dippoldiswalde",Sachsen,4578884.721615396,3094227.949164367,20000,50.91491642084579,12,4568884.721615396,4588884.721615396,3084227.949164367,3104227.949164367
K000001829,"Universitätsklinikum Carl Gustav Carus Dresden an der Technischen Universität Dresden, Anstalt des öffentlichen Rechts des Freistaates Sachsen",13.7783,51.0548,Fetscherstr. 74,1307,Dresden,Sachsen,"Universitätsklinikum Carl Gustav Carus Dresden an der Technischen Universität Dresden, Anstalt des öffentlichen Rechts des Freistaates Sachsen, Fetscherstraße 74, 1307 Dresden",Sachsen,4585783.630492344,3111681.223551138,20000,87.1051270128076,18,4575783.630492344,4595783.630492344,3101681.223551138,3121681.223551138
K000001830,Oberlausitz-Kliniken gGmbH / Krankenhaus Bautzen,14.4306,51.1843,Am Stadtwall 3,2625,Bautzen,Sachsen,"Oberlausitz-Kliniken gGmbH / Krankenhaus Bautzen, Am Stadtwall 3, 2625 Bautzen",Sachsen,4630568.23449501,3128631.826256285,20000,93.13337251736242,12,4620568.23449501,4640568.23449501,3118631.826256285,3138631.826256285
K000001831,Universitätsklinikum Leipzig Anstalt öffentlichen Rechts,12.3851,51.3315,Liebigstr. 18,4103,Leipzig,Sachsen,"Universitätsklinikum Leipzig Anstalt öffentlichen Rechts, Liebigstraße 18, 4103 Leipzig",Sachsen,4487199.234519276,3138335.1220746753,20000,149.0840081495385,32,4477199.234519276,4497199.234519276,3128335.1220746753,3148335.1220746753
K000001832,Sana Kliniken Leipziger Land GmbH - Klinikum Borna,12.5055,51.1342,Rudolf-Virchow-Str. 2,4552,Borna,Sachsen,"Sana Kliniken Leipziger Land GmbH - Klinikum Borna, Rudolf-Virchow-Straße 2, 4552 Borna",Sachsen,4496334.947735642,3116676.765475133,20000,79.99877373296077,11,4486334.947735642,4506334.947735642,3106676.765475133,3126676.765475133
K000001833,St.-Marien-Krankenhaus Dresden,13.7833,51.121,Selliner Str. 29,1109,Dresden,Sachsen,"St.-Marien-Krankenhaus Dresden, Selliner Straße 29, 1109 Dresden",Sachsen,4585754.496850054,3119055.7321608653,20000,67.92044179776055,15,4575754.496850054,4595754.496850054,3109055.7321608653,3129055.7321608653
K000001834,Fachkrankenhaus Bethanien Hochweitzschen,13.033,51.1432,OT Hochweitzschen 1,4720,Großweitzschen,Sachsen,"Fachkrankenhaus Bethanien Hochweitzschen, OT Hochweitzschen 1, 4720 Großweitzschen",Sachsen,4533185.742160584,3119075.5746059543,20000,90.71797993272061,12,4523185.742160584,4543185.742160584,3109075.5746059543,3129075.5746059543
K000001835,St. Elisabeth-Krankenhaus Leipzig,12.3801,51.303,Biedermannstr. 84,4277,Leipzig,Sachsen,"St. Elisabeth-Krankenhaus Leipzig, Biedermannstraße 84, 4277 Leipzig",Sachsen,4486953.928779277,3135154.438294887,20000,151.1502137483151,33,4476953.928779277,4496953.928779277,3125154.438294887,3145154.438294887
K000001836,Städtisches Klinikum Dresden - Standort Neustadt/Trachau,13.7089,51.0899,Industriestr. 40,1129,Dresden,Sachsen,"Städtisches Klinikum Dresden - Standort Neustadt/Trachau, Industriestrasse 40, 1129 Dresden",Sachsen,4580727.871499594,3115332.807050506,20000,90.83902705192256,17,4570727.871499594,4590727.871499594,3105332.807050506,3125332.807050506
K000001837,Städtisches Klinikum Görlitz gGmbH,14.9602,51.1642,Girbigsdorfer Str. 1-3,2828,Görlitz,Sachsen,"Städtisches Klinikum Görlitz gGmbH, Girbigsdorfer Straße 1-3, 2828 Görlitz",Sachsen,4667660.610671297,3128777.4045114196,20000,49.27180513090871,7,4657660.610671297,4677660.610671297,3118777.4045114196,3138777.4045114196
K000001838,Krankenhaus Emmaus Niesky,14.8175,51.2931,Plittstr. 24,2906,Niesky,Sachsen,"Krankenhaus Emmaus Niesky, Plittstraße 24, 2906 Niesky",Sachsen,4656763.107906022,3142424.428295231,20000,41.786160214801114,2,4646763.107906022,4666763.107906022,3132424.428295231,3152424.428295231
K000001839,Ev. Diakonissenkrankenhaus Leipzig gGmbH,12.3221,51.3426,Gerorg-Schwarz Str. 49,4177,Leipzig,Sachsen,"Ev. Diakonissenkrankenhaus Leipzig gGmbH, Gerorg-Schwarz Straße 49, 4177 Leipzig",Sachsen,4482771.847256855,3139428.0916620293,20000,146.04457090438933,34,4472771.847256855,4492771.847256855,3129428.0916620293,3149428.0916620293
K000001840,Paracelsus-Klinik Adorf/Schöneck -Standort Adorf -,12.3367,50.3968,Sorger Str. 51,8626,Adorf,Sachsen,"Paracelsus-Klinik Adorf/Schöneck -Standort Adorf -, Sorger Straße 51, 8626 Adorf",Sachsen,4487127.333808129,3034292.196404734,20000,85.82419535982372,12,4477127.333808129,4497127.333808129,3024292.196404734,3044292.196404734
K000001841,Paracelsus-Klinik Adorf/Schöneck -Standort Schöneck-,12.2922,50.3301,Albertplatz 1,8261,Schöneck,Sachsen,"Paracelsus-Klinik Adorf/Schöneck -Standort Schöneck-, Albertplatz 1, 8261 Schöneck",Sachsen,4484194.541221701,3026776.377728807,20000,55.075410266444244,6,4474194.541221701,4494194.541221701,3016776.377728807,3036776.377728807
K000001842,"VAMED Klinik Schloss Pulsnitz GmbH: Krankenhausbereich, enthalten sind nur die Daten der Patientinnen/Patienten der Besonderen Einrichtung, ohne Patientinnen/Patienten aus dem Reha-Bereich",14.0142,51.1798,Wittgensteiner Str. 1,1896,Pulsnitz,Sachsen,"VAMED Klinik Schloss Pulsnitz GmbH: Krankenhausbereich, enthalten sind nur die Daten der Patientinnen/Patienten der Besonderen Einrichtung, ohne Patientinnen/Patienten aus dem Reha-Bereich, Wittgensteiner Straße 1, 1896 Pulsnitz",Sachsen,4601537.057681308,3126450.742168693,20000,65.0368710049728,11,4591537.057681308,4611537.057681308,3116450.742168693,3136450.742168693
K000001843,Krankenhaus Bethanien Plauen,12.1228,50.5017,Dobenaustr. 130,8523,Plauen,Sachsen,"Krankenhaus Bethanien Plauen, Dobenaustraße 130, 8523 Plauen",Sachsen,4471590.382884838,3045493.5949416645,20000,115.68222422518443,12,4461590.382884838,4481590.382884838,3035493.5949416645,3055493.5949416645
K000001844,Asklepios Fachklinikum Wiesen,12.5586,50.6485,Kirchberger Str. 2,8134,Wildenfels,Sachsen,"Asklepios Fachklinikum Wiesen, Kirchberger Straße 2, 8134 Wildenfels",Sachsen,4501926.932901133,3062802.2002957854,20000,88.19669800984362,15,4491926.932901133,4511926.932901133,3052802.2002957854,3072802.2002957854
K000001845,Helios Klinikum Aue,12.7146,50.5933,Gartenstr. 6,8280,Aue,Sachsen,"Helios Klinikum Aue, Gartenstraße 6, 8280 Aue",Sachsen,4513178.309113499,3057062.673301705,20000,118.19572042373042,14,4503178.309113499,4523178.309113499,3047062.673301705,3067062.673301705
K000001846,Herzzentrum Leipzig GmbH,12.4372,51.3074,Strümpellstr. 39,4289,Leipzig,Sachsen,"Herzzentrum Leipzig GmbH, Strümpellstraße 39, 4289 Leipzig",Sachsen,4490917.301323947,3135774.975159158,20000,144.73592127331716,33,4480917.301323947,4500917.301323947,3125774.975159158,3145774.975159158
K000001847,Klinikum Chemnitz gGmbH,12.887,50.8451,Flemmingstr. 2,9116,Chemnitz,Sachsen,"Klinikum Chemnitz gGmbH, Flemmingstraße 2, 9116 Chemnitz",Sachsen,4524279.79669576,3085521.1505362014,20000,133.3301509765662,19,4514279.79669576,4534279.79669576,3075521.1505362014,3095521.1505362014
K000001848,Bergarbeiter-Krankenhaus Schneeberg gGmbH,12.6425,50.6031,Goethestr. 3,8289,Schneeberg,Sachsen,"Bergarbeiter-Krankenhaus Schneeberg gGmbH, Goethestr. 3, 8289 Schneeberg",Sachsen,4508037.617170017,3057965.514122403,20000,113.95980855583433,15,4498037.617170017,4518037.617170017,3047965.514122403,3067965.514122403
K000001849,Kliniken Erlabrunn gGmbH,12.7084,50.4739,Am Märzenberg 1 A,8359,Breitenbrunn,Sachsen,"Kliniken Erlabrunn gGmbH, Am Märzenberg 1 A, 8359 Breitenbrunn",Sachsen,4513226.38811477,3043772.7050831956,20000,54.58117913386859,11,4503226.38811477,4523226.38811477,3033772.7050831956,3053772.7050831956
K000001851,KH Mittweida,12.9851,50.9814,Hainichener Str. 4-6,9648,Mittweida,Sachsen,"KH Mittweida, Hainichener Straße 4-6, 9648 Mittweida",Sachsen,4530567.9739630325,3100950.3022252377,20000,55.24661527126703,6,4520567.9739630325,4540567.9739630325,3090950.3022252377,3110950.3022252377
K000001853,Deutsches Rotes Kreuz Krankenhaus Chemnitz-Rabenstein,12.8257,50.8218,Unritzstr. 23,9117,Chemnitz,Sachsen,"Deutsches Rotes Kreuz Krankenhaus Chemnitz-Rabenstein, Unritzstraße 23, 9117 Chemnitz",Sachsen,4520065.455052549,3082762.3467693157,20000,127.77857179812395,18,4510065.455052549,4530065.455052549,3072762.3467693157,3092762.3467693157
K000001854,Helios Vogtland-Klinikum Plauen,12.1543,50.4916,Röntgenstr. 2,8529,Plauen,Sachsen,"Helios Vogtland-Klinikum Plauen, Röntgenstraße 2, 8529 Plauen",Sachsen,4473856.981396253,3044435.777267267,20000,115.20072878737297,12,4463856.981396253,4483856.981396253,3034435.777267267,3054435.777267267
K000001855,Klinik am Tharandter Wald,13.4613,50.9703,Herzogswalder Str. 1,9633,Halsbrücke OT Hetzdorf,Sachsen,"Klinik am Tharandter Wald, Herzogswalder Straße 1, 9633 Halsbrücke OT Hetzdorf",Sachsen,4564030.730048528,3101189.8524231683,20000,92.21159262755391,11,4554030.730048528,4574030.730048528,3091189.8524231683,3111189.8524231683
K000001856,Asklepios Orthopädische Klinik Hohwald,14.29,51.0458,Hohwaldstr. 40,1844,Neustadt,Sachsen,"Asklepios Orthopädische Klinik Hohwald, Hohwaldstraße 40, 1844 Neustadt",Sachsen,4621657.392629224,3112659.893234794,20000,79.99520639857839,15,4611657.392629224,4631657.392629224,3102659.893234794,3122659.893234794
K000001857,Fachkrankenhaus Coswig,13.5936,51.1313,Neucoswiger Str. 21,1640,Coswig,Sachsen,"Fachkrankenhaus Coswig, Neucoswiger Str. 21, 1640 Coswig",Sachsen,4572435.937775038,3119530.5988109955,20000,85.14516011145788,18,4562435.937775038,4582435.937775038,3109530.5988109955,3129530.5988109955
K000001858,Sächsische Schweiz Klinik Sebnitz,14.2666,50.9831,Dr. - Steudner - Str. 75b,1855,Sebnitz,Sachsen,"Sächsische Schweiz Klinik Sebnitz, Dr. - Steudner - Straße 75b, 1855 Sebnitz",Sachsen,4620424.252044979,3105598.699399256,20000,60.38957982977938,7,4610424.252044979,4630424.252044979,3095598.699399256,3115598.699399256
K000001859,Asklepios-ASB Klinik Radeberg,13.9303,51.1236,Pulsnitzer Str. 60,1454,Radeberg,Sachsen,"Asklepios-ASB Klinik Radeberg, Pulsnitzer Straße 60, 1454 Radeberg",Sachsen,4596014.823421654,3119887.3726073396,20000,73.08374222678671,10,4586014.823421654,4606014.823421654,3109887.3726073396,3129887.3726073396
