hospital_id,KName,lon,lat,Str,PLZ,Ort,Bundesland,Adresse,KV,x_center_m,y_center_m,cell_size_m,rail_length_in_cell_km_1885,rail_segments_hitting_cell_1885,x_min,x_max,y_min,y_max
K000001939,Südharz Klinikum Nordhausen gGmbH,10.794,51.5151,Dr.-Robert-Koch-Str. 39,99734,Nordhausen,Thüringen,"Südharz Klinikum Nordhausen gGmbH, Dr.-Robert-Koch-Straße 39, 99734 Nordhausen",Thüringen,4376116.2804214945,3156348.288692438,15000,41.76692466795391,5,4368616.2804214945,4383616.2804214945,3148848.288692438,3163848.288692438
K000001940,Lungenklinik Neustadt GmbH,10.8399,51.5601,Badestr. 23,99768,Harztor /OT Neustadt,Thüringen,"Lungenklinik Neustadt GmbH, Badestraße 23, 99768 Harztor /OT Neustadt",Thüringen,4379244.806472737,3161390.2967727985,15000,28.694977800571436,8,4371744.806472737,4386744.806472737,3153890.2967727985,3168890.2967727985
K000001941,Ökumenische Hainich Klinikum gGmbH,10.4044,51.2062,Pfafferode 102,99974,Mühlhausen,Thüringen,"Ökumenische Hainich Klinikum gGmbH, Pfafferode 102, 99974 Mühlhausen",Thüringen,4349262.014997473,3121760.197107789,15000,32.915681340092945,5,4341762.014997473,4356762.014997473,3114260.197107789,3129260.197107789
K000001942,St.-Elisabeth-Krankenhaus Fachklinik für Geriatrie,10.2185,51.213,Bahnhofstr. 19,99976,Lengenfeld unterm Stein,Thüringen,"St.-Elisabeth-Krankenhaus Fachklinik für Geriatrie, Bahnhofstraße 19, 99976 Lengenfeld unterm Stein",Thüringen,4336267.964661265,3122461.345369818,15000,49.7250635243632,7,4328767.964661265,4343767.964661265,3114961.345369818,3129961.345369818
K000001943,"Hufeland Klinikum GmbH, Standort Bad Langensalza",10.6519,51.1057,Rudolph-Weiss-Str. 1-5,99947,Bad Langensalza,Thüringen,"Hufeland Klinikum GmbH, Standort Bad Langensalza, Rudolph-Weiss-Straße 1-5, 99947 Bad Langensalza",Thüringen,4366657.73058452,3110704.9228361514,15000,47.76813783654231,9,4359157.73058452,4374157.73058452,3103204.9228361514,3118204.9228361514
K000001944,SRH Wald-Klinikum Gera GmbH,12.0507,50.8691,str. des Friedens 122,7548,Gera,Thüringen,"SRH Wald-Klinikum Gera GmbH, Straße des Friedens 122, 7548 Gera",Thüringen,4465341.197448842,3086203.2900084527,15000,43.25657407314266,9,4457841.197448842,4472841.197448842,3078703.2900084527,3093703.2900084527
K000001945,Kreiskrankenhaus Ronneburg,12.1866,50.8671,Rudolf-Breitscheid-Platz 1,7580,Ronneburg,Thüringen,"Kreiskrankenhaus Ronneburg, Rudolf-Breitscheid-Platz 1, 7580 Ronneburg",Thüringen,4474910.1215313515,3086257.8400145527,15000,38.228154226724975,9,4467410.1215313515,4482410.1215313515,3078757.8400145527,3093757.8400145527
K000001946,Kreiskrankenhaus Schleiz GmbH,11.8168,50.5764,Berthold-Schmidt-Str. 7-9,7907,Schleiz,Thüringen,"Kreiskrankenhaus Schleiz GmbH, Berthold-Schmidt-Straße 7-9, 7907 Schleiz",Thüringen,4449684.139117775,3053216.991848982,15000,29.18055141791867,4,4442184.139117775,4457184.139117775,3045716.991848982,3060716.991848982
K000001947,"Klinik für Psychiatrie, Psychotherapie und Psychosomatik Altenburg",12.4259,50.9884,Zeitzer Str. 28,4600,Altenburg,Thüringen,"Klinik für Psychiatrie, Psychotherapie und Psychosomatik Altenburg, Zeitzer Str. 28, 4600 Altenburg",Thüringen,4491302.355864587,3100276.440223056,15000,29.620211622250036,6,4483802.355864587,4498802.355864587,3092776.440223056,3107776.440223056
K000001948,Klinikum Altenburger Land GmbH,12.4396,50.9717,Am Waldessaum 10,4600,Altenburg,Thüringen,"Klinikum Altenburger Land GmbH, Am Waldessaum 10, 4600 Altenburg",Thüringen,4492325.329515763,3098451.4902318353,15000,34.97310530259239,6,4484825.329515763,4499825.329515763,3090951.4902318353,3105951.4902318353
K000001949,Zentralklinik Bad Berka GmbH,11.2672,50.8901,Robert-Koch-Allee 9,99437,Bad Berka,Thüringen,"Zentralklinik Bad Berka GmbH, Robert-Koch-Allee 9, 99437 Bad Berka",Thüringen,4410161.640753848,3087288.803068586,15000,24.437519104921986,4,4402661.640753848,4417661.640753848,3079788.803068586,3094788.803068586
K000001950,Universitätsklinikum Jena,11.5808,50.9291,Bachstr. 18,7743,Jena,Thüringen,"Universitätsklinikum Jena, Bachstraße 18, 7743 Jena",Thüringen,4432130.145773941,3092055.8746074047,15000,39.03233522691064,5,4424630.145773941,4439630.145773941,3084555.8746074047,3099555.8746074047
K000001951,Klinik an der Weißenburg,11.4489,50.7371,Weißen 1,7407,Uhlstädt-Kirchhasel,Thüringen,"Klinik an der Weißenburg, Weißen 1, 7407 Uhlstädt-Kirchhasel",Thüringen,4423279.176813828,3070508.952433444,15000,22.123958816059005,2,4415779.176813828,4430779.176813828,3063008.952433444,3078008.952433444
K000001952,Fachkrankenhaus für Dermatologie Schloss Friedensburg GmbH,11.4586,50.5653,Schloßstr. 25,7338,Leutenberg,Thüringen,"Fachkrankenhaus für Dermatologie Schloss Friedensburg GmbH, Schloßstraße 25, 7338 Leutenberg",Thüringen,4424341.517487958,3051415.234904368,15000,43.04526796701078,6,4416841.517487958,4431841.517487958,3043915.234904368,3058915.234904368
K000001953,MEDINOS Kliniken des Landkreises Sonneberg GmbH - Standort Sonneberg,11.1635,50.3545,Neustadter Str. 61,96515,Sonneberg,Thüringen,"MEDINOS Kliniken des Landkreises Sonneberg GmbH - Standort Sonneberg, Neustadter Straße 61, 96515 Sonneberg",Thüringen,4403804.966337276,3027595.970627353,15000,35.654468258548086,5,4396304.966337276,4411304.966337276,3020095.970627353,3035095.970627353
K000001954,MEDINOS Kliniken des Landkreises Sonneberg GmbH - Standort Neuhaus,11.1635,50.3545,Neustadter Str. 61,96515,Sonneberg,Thüringen,"MEDINOS Kliniken des Landkreises Sonneberg GmbH - Standort Neuhaus, Neustadter Straße 61, 96515 Sonneberg",Thüringen,4403804.966337276,3027595.970627353,15000,35.654468258548086,5,4396304.966337276,4411304.966337276,3020095.970627353,3035095.970627353
K000001955,HELIOS Klinikum Meiningen,10.3971,50.5581,Bergstr. 3,98617,Meiningen,Thüringen,"HELIOS Klinikum Meiningen, Bergstraße 3, 98617 Meiningen",Thüringen,4349140.744922421,3049661.7405315195,15000,37.585797242374596,7,4341640.744922421,4356640.744922421,3042161.7405315195,3057161.7405315195
K000001956,Helios Klinikum Gotha,10.6773,50.9287,Heliosstr. 1,99867,Gotha,Thüringen,"Helios Klinikum Gotha, Heliosstraße 1, 99867 Gotha",Thüringen,4368618.048076283,3091031.15422893,15000,43.67982461007192,9,4361118.048076283,4376118.048076283,3083531.15422893,3098531.15422893
K000001957,Geriatrische Fachklinik Georgenhaus,10.4224,50.58,Ernststr. 7,98617,Meiningen,Thüringen,"Geriatrische Fachklinik Georgenhaus, Ernststraße 7, 98617 Meiningen",Thüringen,4350919.691573699,3052107.767570559,15000,40.812056064650285,7,4343419.691573699,4358419.691573699,3044607.767570559,3059607.767570559
K000001958,Henneberg-Kliniken-Betriebsgesellschaft mbH,10.7291,50.4289,Schleusinger Str. 17,98646,Hildburghausen,Thüringen,"Henneberg-Kliniken-Betriebsgesellschaft mbH, Schleusinger Str. 17, 98646 Hildburghausen",Thüringen,4372809.198786053,3035471.9866984654,15000,42.19624701606709,4,4365309.198786053,4380309.198786053,3027971.9866984654,3042971.9866984654
K000001960,SRH Zentralklinikum Suhl GmbH,10.7095,50.6025,Albert-Schweitzer-Str. 2,98527,Suhl,Thüringen,"SRH Zentralklinikum Suhl GmbH, Albert-Schweitzer-Straße 2, 98527 Suhl",Thüringen,4371231.099557645,3054767.5755746197,15000,27.528104270070124,3,4363731.099557645,4378731.099557645,3047267.5755746197,3062267.5755746197
K000001961,Sophien- und Hufeland-Klinikum gGmbH,11.3201,50.9611,Henry-van-de-Velde-Str. 2,99425,Weimar,Thüringen,"Sophien- und Hufeland-Klinikum gGmbH, Henry-van-de-Velde-Straße 2, 99425 Weimar",Thüringen,4413741.598125811,3095251.874672995,15000,49.60354624524431,8,4406241.598125811,4421241.598125811,3087751.874672995,3102751.874672995
K000001962,m&i-Fachklinik Bad Liebenstein,10.3546,50.8136,Kurpromenade 2,36448,Bad Liebenstein,Thüringen,"m&i-Fachklinik Bad Liebenstein, Kurpromenade 2, 36448 Bad Liebenstein",Thüringen,4345992.365102334,3078067.2404601295,15000,35.07967294073288,10,4338492.365102334,4353492.365102334,3070567.2404601295,3085567.2404601295
K000001963,MEDIAN Klinik Bad Tennstedt,10.841,51.1555,Badeweg 2,99955,Bad Tennstedt,Thüringen,"MEDIAN Klinik Bad Tennstedt, Badeweg 2, 99955 Bad Tennstedt",Thüringen,4379837.852650841,3116380.041931868,15000,31.577600586868037,7,4372337.852650841,4387337.852650841,3108880.041931868,3123880.041931868
K000001964,Moritz Klinik GmbH Co. KG,11.8611,50.9181,Hermann-Sachse-Str. 46,7639,Bad Klosterlausnitz,Thüringen,"Moritz Klinik GmbH & Co. KG, Hermann-Sachse-Straße 46, 7639 Bad Klosterlausnitz",Thüringen,4451861.632321025,3091296.0320542087,15000,36.46194976266099,5,4444361.632321025,4459361.632321025,3083796.0320542087,3098796.0320542087
K000001965,Eichsfeld Klinikum Haus Reifenstein,10.3623,51.3474,Klosterstr. 7,37355,Kleinbartloff OT Reifenstein,Thüringen,"Eichsfeld Klinikum gGmbH, Klosterstraße 7, 37355 Kleinbartloff OT Reifenstein",Thüringen,4346242.205039343,3137453.5102453777,15000,54.21978014431187,5,4338742.205039343,4353742.205039343,3129953.5102453777,3144953.5102453777
K000001966,HELIOS Klinikum Erfurt,11.0111,50.9947,Nordhäuser Str. 74,99089,Erfurt,Thüringen,"HELIOS Klinikum Erfurt, Nordhäuser Straße 74, 99089 Erfurt",Thüringen,4391983.728357,3098643.5348567674,15000,61.26669269298159,10,4384483.728357,4399483.728357,3091143.5348567674,3106143.5348567674
K000001967,MEDIAN Heinrich-Mann-Klinik,10.3531,50.8107,Heinrich-Mann-Str. 34,36448,Bad Liebenstein,Thüringen,"MEDIAN Heinrich-Mann-Klinik, Heinrich-Mann-Straße 34, 36448 Bad Liebenstein",Thüringen,4345888.191573077,3077744.1329845297,15000,35.80166698305322,10,4338388.191573077,4353388.191573077,3070244.1329845297,3085244.1329845297
K000001968,Asklepios Fachklinikum Stadtroda,11.7244,50.8626,Bahnhofstr. 1a,7646,Stadtroda,Thüringen,"Asklepios Fachklinikum Stadtroda, Bahnhofstr. 1a, 7646 Stadtroda",Thüringen,4442396.446239148,3084887.931960525,15000,16.619786344973658,2,4434896.446239148,4449896.446239148,3077387.931960525,3092387.931960525
K000001969,St. Georg Klinikum Eisenach gemeinnützige GmbH,10.3161,50.9889,Mühlhäuser Str. 94-95,99817,Eisenach,Thüringen,"St. Georg Klinikum Eisenach gemeinnützige GmbH, Mühlhäuser Straße 94-95, 99817 Eisenach",Thüringen,4343195.1386402855,3097555.6553335856,15000,42.05678945414473,5,4335695.1386402855,4350695.1386402855,3090055.6553335856,3105055.6553335856
K000001970,KMG Manniske Klinik Bad Frankenhausen,11.0948,51.3585,An der Wipper 2,6567,Bad Frankenhausen,Thüringen,"KMG Manniske Klinik Bad Frankenhausen, An der Wipper 2, 6567 Bad Frankenhausen",Thüringen,4397255.635546599,3139197.2407177417,15000,32.21767844255253,8,4389755.635546599,4404755.635546599,3131697.2407177417,3146697.2407177417
K000001971,KMG Klinikum Sömmerda,11.1215,51.1624,Bahnhofstr. 36,99610,Sömmerda,Thüringen,"KMG Klinikum Sömmerda, Bahnhofstraße 36, 99610 Sömmerda",Thüringen,4399448.848748489,3117410.9927938157,15000,38.451239588055905,4,4391948.848748489,4406948.848748489,3109910.9927938157,3124910.9927938157
K000001972,KMG Klinikum Sondershausen,10.8793,51.373,Hospitalstr. 2,99706,Sondershausen,Thüringen,"KMG Klinikum Sondershausen, Hospitalstraße 2, 99706 Sondershausen",Thüringen,4382227.08076728,3140607.5339448093,15000,32.724192154174816,4,4374727.08076728,4389727.08076728,3133107.5339448093,3148107.5339448093
K000001973,Ilm-Kreis-Kliniken Arnstadt-Ilmenau gGmbH Standort Arnstadt,10.9418,50.8397,Bärwinkelstr. 33,99310,Arnstadt,Thüringen,"Ilm-Kreis-Kliniken Arnstadt-Ilmenau gGmbH, Bärwinkelstraße 33, 99310 Arnstadt",Thüringen,4387339.546958694,3081336.9610446016,15000,40.8597275715113,9,4379839.546958694,4394839.546958694,3073836.9610446016,3088836.9610446016
K000001974,Ilm-Kreis-Kliniken Arnstadt-Ilmenau gGmbH Standort Ilmenau,10.9166,50.679,Oehrenstöcker Str. 32,98693,Ilmenau,Thüringen,"Ilm-Kreis-Kliniken Arnstadt-Ilmenau gGmbH, Oehrenstöcker Straße 32, 98693 Ilmenau",Thüringen,4385786.875613461,3063439.363123244,15000,46.73893006758604,9,4378286.875613461,4393286.875613461,3055939.363123244,3070939.363123244
K000001975,Universitätsmedizin Essen Ruhrlandklinik - Westdeutsches Lungenzentrum,6.9892,51.363,Tüschener Str. 40,45239,Essen,Nordrhein-Westfalen,"Universitätsmedizin Essen Ruhrlandklinik - Westdeutsches Lungenzentrum, Tüschener Str. 40, 45239 Essen",Nordrhein,4111370.082526264,3143447.219375251,15000,80.33965632370808,25,4103870.082526264,4118870.082526264,3135947.219375251,3150947.219375251
K000001976,Klinik Donaustauf,12.208,49.0367,Ludwigstr. 68,93093,Donaustauf,Bayern,"Klinik Donaustauf, Ludwigstrasse 68, 93093 Donaustauf",Bayern,4482461.697044211,2882813.7622461496,15000,36.452815942286,6,4474961.697044211,4489961.697044211,2875313.7622461496,2890313.7622461496
K000001977,LungenClinic Grosshansdorf,10.2823,53.6601,Wöhrendamm 80,22927,Großhansdorf,Schleswig-Holstein,"LungenClinic Grosshansdorf, Wöhrendamm 80, 22927 Großhansdorf",Schleswig-Holstein,4339665.006081608,3394767.962025272,15000,35.29382331455564,5,4332165.006081608,4347165.006081608,3387267.962025272,3402267.962025272
K000001979,Thoraxklinik Heidelberg,8.6919,49.3784,Röntgenstr. 1,69126,Heidelberg,Baden-Württemberg,"Thoraxklinik Heidelberg, Röntgenstraße 1, 69126 Heidelberg",Baden-Württemberg,4225996.788119071,2919230.2088751034,15000,24.846042117132196,7,4218496.788119071,4233496.788119071,2911730.2088751034,2926730.2088751034
K000001980,Spillerstraße,10.6961,53.8614,Spillerstr. 2a-b,23564,Lübeck,Schleswig-Holstein,"Spillerstraße, Spillerstraße 2a-b, 23564 Lübeck",Schleswig-Holstein,4366805.633214748,3417353.12174144,15000,57.306593529654464,14,4359305.633214748,4374305.633214748,3409853.12174144,3424853.12174144
K000001981,Fachklinik Bokholt,9.7275,53.7918,Hanredder 30-32,25335,Bokholt-Hanredder,Schleswig-Holstein,"Fachklinik Bokholt, Hanredder 30-32, 25335 Bokholt-Hanredder",Schleswig-Holstein,4303038.7985083405,3409421.444363303,15000,33.03197192151894,3,4295538.7985083405,4310538.7985083405,3401921.444363303,3416921.444363303
K000001982,Psychiatrische Tagesklinik Heide,9.0939,54.1922,Neue Anlage 18,25746,Heide,Schleswig-Holstein,"Psychiatrische Tagesklinik Heide, Neue Anlage 18, 25746 Heide",Schleswig-Holstein,4261844.341947826,3454316.117778126,15000,37.69885895945813,5,4254344.341947826,4269344.341947826,3446816.117778126,3461816.117778126
K000001983,Allgemeinpsychiatrische Tagesklinik KIELER FENSTER,10.1262,54.3086,Alte Lübecker Chaussee 1,24114,Kiel,Schleswig-Holstein,"Allgemeinpsychiatrische Tagesklinik KIELER FENSTER, Alte Lübecker Chaussee 1, 24114 Kiel",Schleswig-Holstein,4329216.356452233,3466906.2501343573,15000,53.435304895469834,9,4321716.356452233,4336716.356452233,3459406.2501343573,3474406.2501343573
K000001984,Tagesklinik Ostholstein,10.8231,54.1052,Rettiner Weg 30,23730,Neustadt i. H.,Schleswig-Holstein,"Tagesklinik Ostholstein, Rettiner Weg 30, 23730 Neustadt i. H.",Schleswig-Holstein,4374849.1302392185,3444570.230070881,15000,25.474561208080285,4,4367349.1302392185,4382349.1302392185,3437070.230070881,3452070.230070881
K000001985,Katharinen Hospiz am Park,9.4273,54.7864,Mühlenstr. 1,24937,Flensburg,Schleswig-Holstein,"Katharinen Hospiz am Park, Mühlenstraße 1, 24937 Flensburg",Schleswig-Holstein,4284143.7289755065,3520215.8835490127,15000,50.82194488101506,10,4276643.7289755065,4291643.7289755065,3512715.8835490127,3527715.8835490127
K000001986,Psychiatrische Tagesklinik Preetz,10.2862,54.2362,Wakendorfer Str. 18,24211,Preetz,Schleswig-Holstein,"Psychiatrische Tagesklinik Preetz, Wakendorfer Straße 18, 24211 Preetz",Schleswig-Holstein,4339665.672192011,3458879.0879440284,15000,21.9763029063992,2,4332165.672192011,4347165.672192011,3451379.0879440284,3466379.0879440284
K000001987,Psychiatrisches Krankenhaus Rickling (TK Kaltenkirchen),9.9605,53.8317,Flottkamp 15a,24568,Kaltenkirchen,Schleswig-Holstein,"Psychiatrisches Krankenhaus Rickling (TK Kaltenkirchen), Flottkamp 15a, 24568 Kaltenkirchen",Schleswig-Holstein,4318398.897774293,3413828.5973651716,15000,34.53222261594631,6,4310898.897774293,4325898.897774293,3406328.5973651716,3421328.5973651716
K000001988,"Psychiatrische Tagesklinik Hamburg-Mitte GmbH ""janssen-haus"" (Ein Unternehmen des Universitätsklinium Eppendorf)",9.9641,53.5545,Budapester Str. 38,20359,Hamburg,Hamburg,"""janssen-haus"" Psychiatrische Tagesklinik Hamburg-Mitte GmbH Ein Unternehmen des Universitätsklinium Eppendorf, Budapester Straße 38, 20359 Hamburg",Hamburg,4318620.477162848,3382980.6844492224,15000,71.02864977389227,20,4311120.477162848,4326120.477162848,3375480.6844492224,3390480.6844492224
K000001989,Albert-Schweitzer-Therapeutikum. Fachklinik für Kinder- und Jugendpsychiatrie und Psychotherapie,9.4833,51.8244,Pipping 5,37603,Holzminden,Niedersachsen,"Albert-Schweitzer-Therapeutikum. Fachklinik für Kinder- und Jugendpsychiatrie und Psychotherapie, Pipping 5, 37603 Holzminden",Niedersachsen,4285375.810531582,3190587.902489766,15000,27.090783167201888,4,4277875.810531582,4292875.810531582,3183087.902489766,3198087.902489766
K000001994,"gpz, Tagesklinik Lage, Hindenburgstraße 1, Lage",8.7939,51.993,Hindenburgstr. 1,32791,Lage,Nordrhein-Westfalen,"gpz, Tagesklinik Lage, Hindenburgstraße 1, Lage, Hindenburgstraße 1, 32791 Lage",Westfalen-Lippe,4238158.905511548,3209906.4682734935,15000,36.61099354245828,5,4230658.905511548,4245658.905511548,3202406.4682734935,3217406.4682734935
K000001995,Vitos-Klinik Hasselborn,8.4983,50.4082,Am Grünen Loch 4,35647,Waldsolms,Hessen,"Vitos-Klinik Hasselborn, Am Grünen Loch 4, 35647 Waldsolms",Hessen,4214250.368132592,3034005.4486716203,15000,30.393998390320334,5,4206750.368132592,4221750.368132592,3026505.4486716203,3041505.4486716203
K000001996,DRK Tagesklinik Bad Kreuznach,7.8508,49.8314,Salinenstr. 135,55543,Bad Kreuznach,Rheinland-Pfalz,"DRK Tagesklinik Bad Kreuznach, Salinenstraße 135, 55543 Bad Kreuznach",Rheinland-Pfalz,4166377.3620149842,2971022.705059277,15000,36.170200677536556,5,4158877.3620149842,4173877.3620149842,2963522.705059277,2978522.705059277
K000001997,"Johanniter GmbH
Johanniter-Zentrum für Kinder- und Jugendpsychiatrie",7.4647,50.4253,Am Carmen-Sylva-Garten 6 - 10a,56564,Neuwied,Rheinland-Pfalz,"Johanniter GmbH
Johanniter-Zentrum für Kinder- und Jugendpsychiatrie, Am Carmen-Sylva-Garten 6 - 10a, 56564 Neuwied",Rheinland-Pfalz,4140868.086772556,3037929.949672674,15000,48.745155734239674,5,4133368.086772556,4148368.086772556,3030429.949672674,3045429.949672674
K000001998,Gemeinnützige Gesellschaft für Paritätische Sozialarbeit Tagesklinik für Psychiatrie und Psychotherapie,8.239,49.9689,Drechslerweg 25,55128,Mainz,Rheinland-Pfalz,"Gemeinnützige Gesellschaft für Paritätische Sozialarbeit Tagesklinik für Psychiatrie und Psychotherapie, Drechslerweg 25, 55128 Mainz",Rheinland-Pfalz,4194661.322552909,2985567.2919532172,15000,49.35609492279487,11,4187161.322552909,4202161.322552909,2978067.2919532172,2993067.2919532172
K000001999,DRK Tagesklinik Worms,8.3684,49.6347,Maximilianstr. 10,67547,Worms,Rheinland-Pfalz,"DRK Tagesklinik Worms, Maximilianstraße 10, 67547 Worms",Rheinland-Pfalz,4203128.565362217,2948194.121466076,15000,55.69687644651995,11,4195628.565362217,4210628.565362217,2940694.121466076,2955694.121466076
K000002000,Tagesklinik im Schlössle,9.3261,48.637,Stuttgarter Str. 62,72622,Nürtingen,Baden-Württemberg,"Tagesklinik im Schlössle, Stuttgarter Straße 62, 72622 Nürtingen",Baden-Württemberg,4271314.752382132,2836185.001624511,15000,0.0,0,4263814.752382132,4278814.752382132,2828685.001624511,2843685.001624511
K000002001,SRH Fachkrankenhaus Neresheim GmbH,10.3358,48.7565,Kösinger Str. 11,73450,Neresheim,Baden-Württemberg,"SRH Fachkrankenhaus Neresheim GmbH, Kösinger Straße 11, 73450 Neresheim",Baden-Württemberg,4345698.9179639295,2849298.411643222,15000,19.898221427008743,1,4338198.9179639295,4353198.9179639295,2841798.411643222,2856798.411643222
K000002003,Hegau-Jugendwerk GmbH,8.7673,47.6903,Kapellenstr. 31,78262,Gailingen,Baden-Württemberg,"Hegau-Jugendwerk GmbH, Kapellenstraße 31, 78262 Gailingen",Baden-Württemberg,4228407.113393704,2731514.07515816,15000,0.0,0,4220907.113393704,4235907.113393704,2724014.07515816,2739014.07515816
K000002004,Psychiatrische Tagesklinik Bad Säckingen,7.943,47.563,Nagaistr. 3,79713,Bad Säckingen,Baden-Württemberg,"Psychiatrische Tagesklinik Bad Säckingen, Nagaistr. 3, 79713 Bad Säckingen",Baden-Württemberg,4166123.5615055314,2718750.4278114466,15000,26.375065760634072,3,4158623.5615055314,4173623.5615055314,2711250.4278114466,2726250.4278114466
K000002005,Tagesklinik für Psychiatrie und Psychotherapie Schwarzwald-Baar-Kreis,8.493,48.0654,Wilhelm-Schickard-Str. 11,78052,VS-Villingen,Baden-Württemberg,"Tagesklinik für Psychiatrie und Psychotherapie Schwarzwald-Baar-Kreis, Wilhelm-Schickard-Straße 11, 78052 VS-Villingen",Baden-Württemberg,4208632.892245371,2773571.4847698268,15000,0.0,0,4201132.892245371,4216132.892245371,2766071.4847698268,2781071.4847698268
K000002006,Tagesklinik für Psychiatrie und Psychotherapie Zollernalbkreis gGmbH,8.8497,48.283,Albrechtstr. 43,72336,Balingen,Baden-Württemberg,"Tagesklinik für Psychiatrie und Psychotherapie Zollernalbkreis gGmbH, Albrechtstraße 43, 72336 Balingen",Baden-Württemberg,4235594.047798052,2797274.8926222194,15000,21.423452878164532,2,4228094.047798052,4243094.047798052,2789774.8926222194,2804774.8926222194
K000002007,Psychiatrische Tagesklinik Lörrach,7.6592,47.6148,Riesstr. 14,79539,Lörrach,Baden-Württemberg,"Psychiatrische Tagesklinik Lörrach, Riesstraße 14, 79539 Lörrach",Baden-Württemberg,4144939.9595266134,2725138.3944050623,15000,8.777560629794866,1,4137439.9595266134,4152439.9595266134,2717638.3944050623,2732638.3944050623
K000002008,Tagesklinik für Psychiatrie und Psychotherapie Landkreis Tuttlingen,8.7248,48.0762,Paul Ehrlich Weg 14,78549,Spaichingen,Baden-Württemberg,"Tagesklinik für Psychiatrie und Psychotherapie Landkreis Tuttlingen, Paul Ehrlich Weg 14, 78549 Spaichingen",Baden-Württemberg,4225934.733267801,2774446.1946594473,15000,0.0,0,4218434.733267801,4233434.733267801,2766946.1946594473,2781946.1946594473
K000002009,Mariaberg - Fachkrankenhaus Kinder- und Jugendpsychiatrie gGmbH,9.2057,48.2731,Burghaldenstr. 12,72501,Gammertingen,Baden-Württemberg,"Mariaberg - Fachkrankenhaus Kinder- und Jugendpsychiatrie gGmbH, Burghaldenstr. 12, 72501 Gammertingen",Baden-Württemberg,4262012.8826857405,2795826.5359261,15000,0.0,0,4254512.8826857405,4269512.8826857405,2788326.5359261,2803326.5359261
K000002010,Gefäßklinik Dr. Berg GmbH,9.9414,48.4112,Erhard-Grözinger-Str. 102,89134,Blaustein,Baden-Württemberg,"Gefäßklinik Dr. Berg GmbH, Erhard-Grözinger-Straße 102, 89134 Blaustein",Baden-Württemberg,4316659.9864866445,2810860.528873871,15000,38.00605940728612,8,4309159.9864866445,4324159.9864866445,2803360.528873871,2818360.528873871
K000002011,Psychiatrische Tagesklinik,9.4922,47.6742,Merkurstr. 3,88046,Friedrichshafen,Baden-Württemberg,"Psychiatrische Tagesklinik, Merkurstraße 3, 88046 Friedrichshafen",Baden-Württemberg,4282843.5615128735,2729084.7050776808,15000,30.833344598851728,3,4275343.5615128735,4290343.5615128735,2721584.7050776808,2736584.7050776808
K000002012,Psychiatrische Tagesklinik Lindau,9.6882,47.5468,Fischergasse 14,88131,Lindau,Bayern,"Psychiatrische Tagesklinik Lindau, Fischergasse 14, 88131 Lindau",Bayern,4297513.092427171,2714847.767546829,15000,33.33524528360112,4,4290013.092427171,4305013.092427171,2707347.767546829,2722347.767546829
K000002013,Evangelisches Geriatriezentrum Berlin gGmbH (EGZB),13.3622,52.5552,Reinickendorfer Str. 61,13347,Berlin,Berlin,"Evangelisches Geriatriezentrum Berlin gGmbH (EGZB), Reinickendorfer Straße 61, 13347 Berlin",Berlin,4548952.863376499,3277046.528154063,15000,9.661683805002866,3,4541452.863376499,4556452.863376499,3269546.528154063,3284546.528154063
K000002014,Ev. Fachkrankenhaus für Psychiatrie &quot;Hildegard von Bingen&quot;,11.0937,51.7514,Suderöderstr. 11,6502,Thale OT Neinstedt,Sachsen-Anhalt,"Ev. Fachkrankenhaus für Psychiatrie &quot;Hildegard von Bingen&quot;, Suderöderstr. 11, 6502 Thale OT Neinstedt",Sachsen-Anhalt,4396525.063893692,3182905.593010128,15000,52.13612790801282,11,4389025.063893692,4404025.063893692,3175405.593010128,3190405.593010128
K000002018,Sana Kliniken Leipziger Land GmbH - Klinik Zwenkau,12.3299,51.2202,Pestalozzistr. 9,4442,Zwenkau,Sachsen,"Sana Kliniken Leipziger Land GmbH - Klinik Zwenkau, Pestalozzistraße 9, 4442 Zwenkau",Sachsen,4483747.742933673,3125833.837131384,15000,57.7076128805576,10,4476247.742933673,4491247.742933673,3118333.837131384,3133333.837131384
K000002019,Johanniter Krankenhaus Oberhausen,6.8551,51.5096,Steinbrinkstr. 96a,46145,Oberhausen,Nordrhein-Westfalen,"Johanniter Krankenhaus Oberhausen, Steinbrinkstraße 96a, 46145 Oberhausen",Nordrhein,4102740.3870127117,3160138.114806768,15000,176.30410029380374,41,4095240.3870127117,4110240.3870127117,3152638.114806768,3167638.114806768
K000002020,Herzzentrum Duisburg,6.7754,51.4624,Gerrickstr. 21,47137,Duisburg,Nordrhein-Westfalen,"Herzzentrum Duisburg, Gerrickstraße 21, 47137 Duisburg",Nordrhein,4096981.80601339,3155132.3539316086,15000,192.56276035978652,51,4089481.80601339,4104481.80601339,3147632.3539316086,3162632.3539316086
K000002021,Evangelisches Krankenhaus Dinslaken,6.7303,51.5584,Kreuzstr. 28,46535,Dinslaken,Nordrhein-Westfalen,"Evangelisches Krankenhaus Dinslaken, Kreuzstraße 28, 46535 Dinslaken",Nordrhein,4094328.4113799427,3165943.442444391,15000,59.724472108589794,9,4086828.4113799427,4101828.4113799427,3158443.442444391,3173443.442444391
