hospital_id,KName,lon,lat,Str,PLZ,Ort,Bundesland,Adresse,KV,x_center_m,y_center_m,cell_size_m,autobahn_length_in_cell_km_1939,autobahn_segments_hitting_cell_1939,x_min,x_max,y_min,y_max
K000002390,Kreiskrankenhaus Freiberg - Standort Mittweida,12.9851,50.9814,Hainichener Str. 4-6,9648,Mittweida,Sachsen,"Kreiskrankenhaus Freiberg - Standort Mittweida, Hainichener Straße 4-6, 9648 Mittweida",Sachsen,4530567.9739630325,3100950.3022252377,30000,33.25363699341603,3,4515567.9739630325,4545567.9739630325,3085950.3022252377,3115950.3022252377
K000002391,"Sophien- u. Hufeland-Klinikum gGmbH, psychiatr.-psychotherap. Tagesklinik Apolda",11.3201,50.9612,Darrplatz 1,99510,Apolda,Thüringen,"Sophien- u. Hufeland-Klinikum gGmbH, psychiatr.-psychotherap. Tagesklinik Apolda, Darrplatz 1, 99510 Apolda",Thüringen,4413741.398486017,3095262.9976748405,30000,32.61699439123334,2,4398741.398486017,4428741.398486017,3080262.9976748405,3110262.9976748405
K000002393,Asklepios Fachklinikum Stadtroda TK Greiz,12.199,50.6625,Wichmannstr. 12,7973,Greiz,Thüringen,"Asklepios Fachklinikum Stadtroda TK Greiz, Wichmannstraße 12, 7973 Greiz",Thüringen,4476461.575116286,3063532.8697145944,30000,16.625998384478738,3,4461461.575116286,4491461.575116286,3048532.8697145944,3078532.8697145944
K000002394,Asklepios Fachklinikum Stadtroda TK Gera,12.0629,50.8371,Werner-Petzold-Str. 17,7549,Gera,Thüringen,"Asklepios Fachklinikum Stadtroda TK Gera, Werner-Petzold-Straße 17, 7549 Gera",Thüringen,4466299.360567928,3082668.8529926236,30000,54.000240682720204,2,4451299.360567928,4481299.360567928,3067668.8529926236,3097668.8529926236
K000002395,Asklepios Fachklinikum Stadtroda TK Pößneck,11.6146,50.6987,Kurzackerstr. 12,7381,Pößneck,Thüringen,"Asklepios Fachklinikum Stadtroda TK Pößneck, Kurzackerstr. 12, 7381 Pößneck",Thüringen,4435067.5369112,3066482.9847513065,30000,13.759107542204386,1,4420067.5369112,4450067.5369112,3051482.9847513065,3081482.9847513065
K000002398,"Klinikum Vest GmbH, Paracelsus-Klinik Marl",7.1239,51.662,Lipper Weg 11,45770,Marl,Nordrhein-Westfalen,"Klinikum Vest GmbH, Paracelsus-Klinik Marl, Lipper Weg 11, 45770 Marl",Westfalen-Lippe,4122050.9129722994,3176313.7243049815,30000,31.558508072677352,2,4107050.9129722994,4137050.9129722994,3161313.7243049815,3191313.7243049815
K000002399,Gertrudis-Hospital Westerholt,7.0852,51.6001,Kuhstr. 23,45701,Herten,Nordrhein-Westfalen,"Gertrudis-Hospital Westerholt, Kuhstraße 23, 45701 Herten",Westfalen-Lippe,4119100.785563106,3169537.5505041224,30000,31.334169809282518,2,4104100.785563106,4134100.785563106,3154537.5505041224,3184537.5505041224
K000002400,"Knappschaftskrankenhaus Lütgendortmund, Klinikum Westfalen GmbH",7.3296,51.5018,Volksgartenstr. 40,44388,Dortmund,Nordrhein-Westfalen,"Knappschaftskrankenhaus Lütgendortmund, Klinikum Westfalen GmbH, Volksgartenstraße 40, 44388 Dortmund",Westfalen-Lippe,4135621.077721515,3157959.2231824477,30000,31.599388709897116,2,4120621.077721515,4150621.077721515,3142959.2231824477,3172959.2231824477
K000002401,Vitos Philippshospital Riedstadt Standort Rüsselsheim,8.4278,49.9936,Löwenplatz 1 - 3,65428,Rüsselsheim,Hessen,"Vitos Philippshospital Riedstadt Standort Rüsselsheim, Löwenplatz 1 - 3, 65428 Rüsselsheim",Hessen,4208261.906931465,2988006.261444706,30000,39.71247898453134,3,4193261.9069314646,4223261.906931465,2973006.261444706,3003006.261444706
K000002402,Vitos Klinik Bad Wilhelmshöhe,9.4541,51.3138,Herkulesstr. 111,34119,Kassel,Hessen,"Vitos Klinik Bad Wilhelmshöhe, Herkulesstraße 111, 34119 Kassel",Hessen,4282938.375646625,3133794.9677791186,30000,35.48173935179896,2,4267938.375646625,4297938.375646625,3118794.9677791186,3148794.9677791186
K000002405,Kreisklinik Freilassing,12.9801,47.8481,Vinzentiusstr. 56,83395,Freilassing,Bayern,"Kreisklinik Freilassing, Vinzentiusstr. 56, 83395 Freilassing",Bayern,4544102.709543304,2752773.82161435,30000,14.296798200236834,2,4529102.709543304,4559102.709543304,2737773.82161435,2767773.82161435
K000002407,Klinikum Bamberg - Betriebsstätte am Heinrichsdamm,10.8924,49.895,Buger Str. 80,96049,Bamberg,Bayern,"Klinikum Bamberg - Betriebsstätte am Heinrichsdamm, Buger Straße 80, 96049 Bamberg",Bayern,4385126.971179624,2976222.7446443834,30000,0.0,0,4370126.971179624,4400126.971179624,2961222.7446443834,2991222.7446443834
K000002409,Asklepios Klinik Nord - Wandsbek,10.0865,53.5691,Jüthornstr. 71,22043,Hamburg,Hamburg,"Asklepios Klinik Nord - Wandsbek, Jüthornstraße 71, 22043 Hamburg",Hamburg,4326731.427099971,3384608.2487170403,30000,34.36297678184643,5,4311731.427099971,4341731.427099971,3369608.2487170403,3399608.2487170403
K000002410,Klinik fuer Psychiatrie und Psychotherapie Friedberg,8.9822,50.4162,Johann-Peter-Schäfer Str. 3,61169,Friedberg,Hessen,"Klinik fuer Psychiatrie und Psychotherapie Friedberg, Johann-Peter-Schäfer Str. 3, 61169 Friedberg",Hessen,4248657.903182623,3034303.9690766037,30000,2.3139846630544385,2,4233657.903182623,4263657.903182623,3019303.9690766037,3049303.9690766037
K000002411,Alexius/Josef Krankenhaus / Tagesklinik St. Augustinus,6.5962,51.0903,Montanusstr. 54,41515,Grevenbroich,Nordrhein-Westfalen,"Alexius/Josef Krankenhaus / Tagesklinik St. Augustinus, Montanusstraße 54, 41515 Grevenbroich",Nordrhein,4082621.204657238,3114337.915070977,30000,0.0,0,4067621.204657238,4097621.204657238,3099337.915070977,3129337.915070977
K000002412,Panoramaklinik Esslingen,9.3199,48.7427,Mühlbergstr. 66,73728,Esslingen,Baden-Württemberg,"Panoramaklinik Esslingen, Mühlbergstraße 66, 73728 Esslingen",Baden-Württemberg,4270963.726567019,2847938.861414563,30000,36.74011775539466,4,4255963.726567019,4285963.726567019,2832938.861414563,2862938.861414563
K000002414,Psychiatrische Tagesklinik Bad Vilbel,8.7357,50.179,Frankfurter Str. (Eingang Kasseler Str.) 124,61118,Bad Vilbel,Hessen,"Psychiatrische Tagesklinik Bad Vilbel, Frankfurter Straße (Eingang Kasseler Straße) 124, 61118 Bad Vilbel",Hessen,4230688.922660152,3008197.1541749793,30000,35.95187003720851,3,4215688.922660152,4245688.922660152,2993197.1541749793,3023197.1541749793
K000002415,"St. Elisabethen-Krankenhaus gGmbH, Tagesklinik Lauchringen",8.3045,47.6286,Hauptstr. 42,79787,Lauchringen,Baden-Württemberg,"St. Elisabethen-Krankenhaus gGmbH, Tagesklinik Lauchringen, Hauptstrasse 42, 79787 Lauchringen",Baden-Württemberg,4193497.8403970855,2725347.7308043195,30000,3.0756795377832424,1,4178497.8403970855,4208497.840397086,2710347.7308043195,2740347.7308043195
K000002416,Tagesklinik Vaihingen,8.9618,48.9371,Franckstr. 45,71665,Vaihingen an der Enz,Baden-Württemberg,"Tagesklinik Vaihingen, Franckstraße 45, 71665 Vaihingen an der Enz",Baden-Württemberg,4244917.567442209,2869855.816337022,30000,37.066840319331774,3,4229917.567442209,4259917.567442209,2854855.816337022,2884855.816337022
K000002418,LWL-Tagesklinik Unna,7.6758,51.5328,Falkstr 10,59423,Unna,Nordrhein-Westfalen,"LWL-Tagesklinik Unna, Falkstr 10, 59423 Unna",Westfalen-Lippe,4159753.773114813,3160584.7143349615,30000,30.981066895772596,1,4144753.773114813,4174753.773114813,3145584.7143349615,3175584.7143349615
K000002420,Malteser Krankenhaus St. Franziskus-Hospital - Geriatrische Tagesklinik,9.5649,54.5234,Am Damm 1,24837,Schleswig,Schleswig-Holstein,"Malteser Krankenhaus St. Franziskus-Hospital - Geriatrische Tagesklinik, Am Damm 1, 24837 Schleswig",Schleswig-Holstein,4292819.104221402,3490887.475532415,30000,0.0,0,4277819.104221402,4307819.104221402,3475887.475532415,3505887.475532415
K000002421,Barmherzige Brüder Paul Gerhardt Haus Regensburg,12.0646,49.0171,Prüfeninger Str. 86,93049,Regensburg,Bayern,"Barmherzige Brüder Paul Gerhardt Haus Regensburg, Prüfeninger Str. 86, 93049 Regensburg",Bayern,4472038.656498241,2880331.1310947468,30000,0.0,0,4457038.656498241,4487038.656498241,2865331.1310947468,2895331.1310947468
K000002422,Tagesklinik Lemgo - Tagesklinik für Psychiatrie und Psychosomatik,8.902,52.0381,Rintelner Str. 83,32657,Lemgo,Nordrhein-Westfalen,"Tagesklinik Lemgo - Tagesklinik für Psychiatrie und Psychosomatik, Rintelner Str. 83, 32657 Lemgo",Westfalen-Lippe,4245658.809437836,3214806.8112222548,30000,7.226671375972017,1,4230658.809437836,4260658.809437836,3199806.8112222548,3229806.8112222548
K000002423,"Mariaberg - Fachkrankenhaus Kinder- und Jugendpsychiatrie gGmbH, Tagesklinik Albstadt",9.0186,48.2114,Kastanienstr. 21,72458,Albstadt,Baden-Württemberg,"Mariaberg - Fachkrankenhaus Kinder- und Jugendpsychiatrie gGmbH, Tagesklinik Albstadt, Kastanienstr. 21, 72458 Albstadt",Baden-Württemberg,4248030.216465841,2789136.561169377,30000,0.0,0,4233030.216465841,4263030.216465841,2774136.561169377,2804136.561169377
K000002424,LWL-Klinik Paderborn - Standort Salzkotten,8.6179,51.6747,An der Burg 5,33154,Salzkotten,Nordrhein-Westfalen,"LWL-Klinik Paderborn - Standort Salzkotten, An der Burg 5, 33154 Salzkotten",Westfalen-Lippe,4225400.449936508,3174710.9943999765,30000,0.0,0,4210400.449936508,4240400.449936508,3159710.9943999765,3189710.9943999765
K000002425,Alexius/Josef Krankenhaus - Tagesklinik St. Fabiola,6.5134,51.1944,Hindenburgstr. 56,41352,Korschenbroich,Nordrhein-Westfalen,"Alexius/Josef Krankenhaus - Tagesklinik St. Fabiola, Hindenburgstraße 56, 41352 Korschenbroich",Nordrhein,4077377.3079782384,3126181.2280228785,30000,0.0,0,4062377.3079782384,4092377.3079782384,3111181.2280228785,3141181.2280228785
K000002426,Fachkliniken Hohenurach,9.377,48.5047,Immanuel-Kant-Str. 33,72574,Bad Urach,Baden-Württemberg,"Fachkliniken Hohenurach, Immanuel-Kant-Straße 33, 72574 Bad Urach",Baden-Württemberg,4274945.937636833,2821446.1099032937,30000,11.274957498923737,1,4259945.937636833,4289945.937636833,2806446.1099032937,2836446.1099032937
K000002427,Vitos Klinik Hofheim Standort Heppenheim,8.6415,49.6357,Ludwigstr. 51,64646,Heppenheim,Hessen,"Vitos Klinik Hofheim Standort Heppenheim, Ludwigstr. 51, 64646 Heppenheim",Hessen,4222857.2679668665,2947903.9264375702,30000,38.859041370126185,3,4207857.2679668665,4237857.2679668665,2932903.9264375702,2962903.9264375702
K000002428,Krankenhaus Spremberg Tagesklinik Guben,14.6796,51.9477,Am Gehege 1a,3172,Guben,Brandenburg,"Krankenhaus Spremberg Tagesklinik Guben, Am Gehege 1a, 3172 Guben",Brandenburg,4642504.403571492,3214504.3174039545,30000,0.0,0,4627504.403571492,4657504.403571492,3199504.3174039545,3229504.3174039545
K000002429,"kbo-Heckscher-Klinikum gGmbH, Abteilung Landsberg am Lech",10.856,48.0488,Bgm.-Dr.-Hartmann-Str. 50,86899,Landsberg am Lech,Bayern,"kbo-Heckscher-Klinikum gGmbH, Abteilung Landsberg am Lech, Bgm.-Dr.-Hartmann-Straße 50, 86899 Landsberg am Lech",Bayern,4384850.563487539,2770950.575481222,30000,0.0,0,4369850.563487539,4399850.563487539,2755950.575481222,2785950.575481222
K000002430,Medical Park Betriebs GmbH & Co KG - BS Reithofpark,12.0074,47.7889,Reithof 1,83075,Bad Feilnbach,Bayern,"Medical Park Betriebs GmbH & Co KG - BS Reithofpark, Reithof 1, 83075 Bad Feilnbach",Bayern,4471481.454585946,2743741.174933455,30000,32.64700701592919,1,4456481.454585946,4486481.454585946,2728741.174933455,2758741.174933455
K000002431,Krankenhaus Spremberg Tagesklinik Spremberg,14.3758,51.564,Wendenstr. 1,3130,Spremberg,Brandenburg,"Krankenhaus Spremberg Tagesklinik Spremberg, Wendenstraße 1, 3130 Spremberg",Brandenburg,4624221.885313902,3170580.9698335477,30000,0.0,0,4609221.885313902,4639221.885313902,3155580.9698335477,3185580.9698335477
K000002432,"Thüringen-Kliniken ""Georgius Agricola"" GmbH,",11.3515,50.7225,Jenaische Str. 14,7407,Rudolstadt,Thüringen,"Thüringen-Kliniken ""Georgius Agricola"" GmbH,, Jenaische Straße 14, 7407 Rudolstadt",Thüringen,4416434.321903901,3068753.593239302,30000,0.0,0,4401434.321903901,4431434.321903901,3053753.593239302,3083753.593239302
K000002433,LWL-Klinikum Tagesklinik Halle,8.3534,52.0539,Moltkestr. 6,33790,Halle,Nordrhein-Westfalen,"LWL-Klinikum Tagesklinik Halle, Moltkestraße 6, 33790 Halle",Westfalen-Lippe,4208061.626785539,3217273.217105188,30000,5.550907932000829,1,4193061.626785539,4223061.626785539,3202273.217105188,3232273.217105188
K000002434,LWL-Tagesklinik Dortmund,7.4551,51.5091,Beurhausstr. 47,44137,Dortmund,Nordrhein-Westfalen,"LWL-Tagesklinik Dortmund, Beurhausstrasse 47, 44137 Dortmund",Westfalen-Lippe,4144357.355878814,3158459.8306949125,30000,31.42379022230298,1,4129357.355878814,4159357.355878814,3143459.8306949125,3173459.8306949125
K000002435,Evang. Tagesklinik Fürstenwalde,14.0624,52.3565,Eisenbahnstr. 171,15517,Fürstenwalde,Brandenburg,"Evang. Tagesklinik Fürstenwalde, Eisenbahnstraße 171, 15517 Fürstenwalde",Brandenburg,4597612.952494491,3257388.19778462,30000,31.278203637716434,1,4582612.952494491,4612612.952494491,3242388.19778462,3272388.19778462
K000002436,"Sana Kliniken Lübeck GmbH, Praxisklinik Travemünde",10.8573,53.9623,Am Dreilingsberg 7,23570,Lübeck-Travemünde,Schleswig-Holstein,"Sana Kliniken Lübeck GmbH, Praxisklinik Travemünde, Am Dreilingsberg 7, 23570 Lübeck-Travemünde",Schleswig-Holstein,4377277.714402326,3428694.7210385003,30000,13.508090834692599,3,4362277.714402326,4392277.714402326,3413694.7210385003,3443694.7210385003
K000002437,"Bezirksklinikum Obermain - Tagesklinik für Psychiatrie, Psychotherapie und Psychosomatik in Kronach",11.3344,50.2447,Friesener Str. 49,96317,Kronach,Bayern,"Bezirksklinikum Obermain - Tagesklinik für Psychiatrie, Psychotherapie und Psychosomatik in Kronach, Friesener Str. 49, 96317 Kronach",Bayern,4416186.29326349,3015592.2301506647,30000,0.0,0,4401186.29326349,4431186.29326349,3000592.2301506647,3030592.2301506647
K000002439,Abt. Alterspsychiatrie am St. Elisabethen-Klinikum,9.6203,47.7884,"Elisabethenstr. 15, Haus C",88212,Ravensburg,Baden-Württemberg,"Abt. Alterspsychiatrie am St. Elisabethen-Klinikum, Elisabethenstrasse 15, Haus C, 88212 Ravensburg",Baden-Württemberg,4292532.271772293,2741716.4022540376,30000,0.0,0,4277532.271772293,4307532.271772293,2726716.4022540376,2756716.4022540376
K000002440,Schön Klinik Düsseldorf,6.7274,51.2314,Am Heerdter Krankenhaus 2,40549,Düsseldorf,Nordrhein-Westfalen,"Schön Klinik Düsseldorf, Am Heerdter Krankenhaus 2, 40549 Düsseldorf",Nordrhein,4092502.0065103937,3129602.5904296874,30000,23.46421807250671,3,4077502.0065103937,4107502.0065103937,3114602.5904296874,3144602.5904296874
K000002441,kbo-Isar-Amper-Klinikum Dachau,11.4295,48.2662,Hochstr. 27,85521,Dachau,Bayern,"kbo-Isar-Amper-Klinikum Dachau, Hochstraße 27, 85521 Dachau",Bayern,4427168.215302847,2795770.08959672,30000,34.25312886985963,2,4412168.215302847,4442168.215302847,2780770.08959672,2810770.08959672
K000002442,SK GmbH-Neurologisches Zentrum,10.2951,53.9521,Hamdorfer Weg 3,23795,Bad Segeberg,Schleswig-Holstein,"SK GmbH-Neurologisches Zentrum, Hamdorfer Weg 3, 23795 Bad Segeberg",Schleswig-Holstein,4340377.08632829,3427265.944454782,30000,3.0674102459154025,1,4325377.08632829,4355377.08632829,3412265.944454782,3442265.944454782
K000002443,LWL-Klinik Dependance Unna,7.6767,51.5339,Holbeinstr 10,59423,Unna,Nordrhein-Westfalen,"LWL-Klinik Dependance Unna, Holbeinstr 10, 59423 Unna",Westfalen-Lippe,4159820.0761948386,3160705.059129379,30000,30.984182447917497,1,4144820.0761948386,4174820.0761948386,3145705.059129379,3175705.059129379
K000002444,LWL-Tagesklinik Lünen,7.5186,51.618,Altstadtstr 23a,44534,Lünen,Nordrhein-Westfalen,"LWL-Tagesklinik Lünen, Altstadtstr 23a, 44534 Lünen",Westfalen-Lippe,4149174.168455482,3170418.340767381,30000,31.387638944619095,1,4134174.168455482,4164174.168455482,3155418.340767381,3185418.340767381
K000002445,Klinik für Psychosomatische Medizin und Psychotherapie,7.9168,53.2568,An der Hössen 23,26655,Westerstede,Niedersachsen,"Klinik für Psychosomatische Medizin und Psychotherapie, An der Hössen 23, 26655 Westerstede",Niedersachsen,4181981.4309413806,3351846.5050856597,30000,0.0,0,4166981.4309413806,4196981.430941381,3336846.5050856597,3366846.5050856597
K000002446,AGAPLESION EV. KLINIKUM SCHAUMBURG,9.1057,52.2649,Zum Schaumburger Klinikum 1,31683,Obernkirchen,Niedersachsen,"AGAPLESION EV. KLINIKUM SCHAUMBURG, Zum Schaumburger Klinikum 1, 31683 Obernkirchen",Niedersachsen,4259945.745399614,3239850.151172826,30000,0.0,0,4244945.745399614,4274945.745399614,3224850.151172826,3254850.151172826
K000002447,Tagesklinik und Ambulanz Bad Salzungen der Klinik für Kinder- und Jugendpsychiatrie und -psychotherapie des ÖHK Mühlhausen,10.2312,50.8133,Mathilde-Wurm-Str. 7,36433,Bad Salzungen,Thüringen,"Tagesklinik und Ambulanz Bad Salzungen der Klinik für Kinder- und Jugendpsychiatrie und -psychotherapie des ÖHK Mühlhausen, Mathilde-Wurm-Straße 7, 36433 Bad Salzungen",Thüringen,4337295.225422007,3077999.063724305,30000,0.0,0,4322295.225422007,4352295.225422007,3062999.063724305,3092999.063724305
K000002448,LWL-Tagesklinik Bergkamen,7.6171,51.6174,Erich-Ollenhausen-Str. 7,59192,Bergkamen,Nordrhein-Westfalen,"LWL-Tagesklinik Bergkamen, Erich-Ollenhausen-Str. 7, 59192 Bergkamen",Westfalen-Lippe,4155989.817702464,3170124.318798536,30000,30.905219738510382,1,4140989.817702464,4170989.817702464,3155124.318798536,3185124.318798536
K000002449,LWL-Tagesklinik Brackel,7.5491,51.5229,Schimmelstr. 5,44309,Dortmund,Nordrhein-Westfalen,"LWL-Tagesklinik Brackel, Schimmelstr. 5, 44309 Dortmund",Westfalen-Lippe,4150930.4995062286,3159771.241286174,30000,31.409698853639668,1,4135930.4995062286,4165930.4995062286,3144771.241286174,3174771.241286174
K000002450,LWL-Klinik Dortmund/Allg. Psychiatrische Tagesklinik,7.5494,51.5054,Allerstr 1/24,44287,Dortmund,Nordrhein-Westfalen,"LWL-Tagesklinik Dortmund, Allerstr 1/24, 44287 Dortmund",Westfalen-Lippe,4150886.07715412,3157824.448516327,30000,31.419486119622075,1,4135886.07715412,4165886.07715412,3142824.448516327,3172824.448516327
K000002451,Klinikum Frankfurt (Oder) GmbH Tagesklinik Frankfurt (Oder),14.5421,52.3419,Heilbronner Str. 1,15230,Frankfurt (Oder),Brandenburg,"Klinikum Frankfurt (Oder) GmbH Tagesklinik Frankfurt (Oder), Heilbronner Straße 1, 15230 Frankfurt (Oder)",Brandenburg,4630331.472593641,3257696.8092920794,30000,16.04074982915412,2,4615331.472593641,4645331.472593641,3242696.8092920794,3272696.8092920794
K000002452,Tagesklinik und Ambulanz Gotha der Klinik für Kinder- u. Jugendpsychiatrie u. -psychotherapie des ÖHK Mühlhausen,10.7108,50.9439,Bahnhofstr. 2-4,99867,Gotha,Thüringen,"Tagesklinik und Ambulanz Gotha der Klinik für Kinder- u. Jugendpsychiatrie u. -psychotherapie des ÖHK Mühlhausen, Bahnhofstraße 2-4, 99867 Gotha",Thüringen,4370956.870118817,3092744.3466023873,30000,0.0,0,4355956.870118817,4385956.870118817,3077744.3466023873,3107744.3466023873
K000002453,"UNIVERSITÄTSKLINIKUM Schleswig-Holstein, Standort WKK Heide",9.0805,54.2004,Esmarchstr. 50,25746,Heide,Schleswig-Holstein,"UNIVERSITÄTSKLINIKUM Schleswig-Holstein, Standort WKK Heide, Esmarchstraße 50, 25746 Heide",Schleswig-Holstein,4260981.35413359,3455239.616010844,30000,0.0,0,4245981.35413359,4275981.35413359,3440239.616010844,3470239.616010844
K000002454,Marion von Tessin Memory Tagesklinik,11.5503,48.149,Nymphenburgerstr. 45,80335,München,Bayern,"Marion von Tessin Memory Tagesklinik, Nymphenburgerstraße 45, 80335 München",Bayern,4436405.172446946,2782927.6463596127,30000,27.05929139309304,3,4421405.172446946,4451405.172446946,2767927.6463596127,2797927.6463596127
K000002455,"Psychiatrische Tagesklinik ""Villa Karlstal""",10.1451,54.3104,Karlstal 34,24105,Kiel,Schleswig-Holstein,"Psychiatrische Tagesklinik ""Villa Karlstal"", Karlstal 34, 24105 Kiel",Schleswig-Holstein,4330446.446060835,3467108.867633406,30000,0.0,0,4315446.446060835,4345446.446060835,3452108.867633406,3482108.867633406
K000002456,St. Mauritius Therapieklinik,6.6277,51.2791,Strümper Str. 111,40670,Meerbusch,Nordrhein-Westfalen,"St. Mauritius Therapieklinik, Strümper Str. 111, 40670 Meerbusch",Nordrhein,4085790.3951130644,3135221.0813398715,30000,7.599941160886796,1,4070790.3951130644,4100790.3951130644,3120221.0813398715,3150221.0813398715
K000002457,Asklepios Fachklinikum Göttingen - TK Seesen,10.2149,51.8801,Tannenbusch 11,38723,Seesen,Niedersachsen,"Asklepios Fachklinikum Göttingen - TK Seesen, Tannenbusch 11, 38723 Seesen",Niedersachsen,4335798.253242385,3196680.972405699,30000,0.0,0,4320798.253242385,4350798.253242385,3181680.972405699,3211680.972405699
